aus_portret,aut_portret,bel_portret,bra_portret,che_portret,chl_portret,chn_portret,col_portret,deu_portret,dnk_portret,egy_portret,esp_portret,fin_portret,fra_portret,gbr_portret,grc_portret,hkg_portret,hun_portret,idn_portret,ind_portret,irl_portret,ita_portret,jpn_portret,kor_portret,mex_portret,mys_portret,nld_portret,nor_portret,nzl_portret,phl_portret,pol_portret,prt_portret,sgp_portret,swe_portret,tha_portret,tur_portret,twn_portret,zaf_portret,aus_portretx,aut_portretx,bel_portretx,bra_portretx,che_portretx,chl_portretx,chn_portretx,col_portretx,deu_portretx,dnk_portretx,egy_portretx,esp_portretx,fin_portretx,fra_portretx,gbr_portretx,grc_portretx,hkg_portretx,hun_portretx,idn_portretx,ind_portretx,irl_portretx,ita_portretx,jpn_portretx,kor_portretx,mex_portretx,mys_portretx,nld_portretx,nor_portretx,nzl_portretx,phl_portretx,pol_portretx,prt_portretx,sgp_portretx,swe_portretx,tha_portretx,tur_portretx,twn_portretx,zaf_portretx
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.4315689023114957,0.7999028081453942,0.8082012647731891,0.45392103216447666,0.7245211907262359,0.3912461610168757,0.14638111746688165,0.4145370597573566,0.8276905278730509,0.4502249871253317,NaN,1.0,0.7781457891470861,0.8359311278639644,0.8323261864018324,0.6102637817482234,0.31322122111203354,0.5244150387662468,0.23489068435670057,0.42327018153154666,0.7529757056387525,0.8755561103436519,0.324236579137815,0.32870715657306704,0.43429254150240987,0.2894575792119769,0.6578978832248927,0.6068961730405289,0.27448361171900176,0.2559191368014679,0.6476218616194196,0.7248528006332325,0.4395051137365101,0.7509319523799881,0.3921235566201409,0.3037343648951163,0.2867484316144976,0.5577260993378572,0.4305509954157647,0.7985475066874171,0.8077811399524435,0.45312078523775295,0.723721892937553,0.3909667001067549,0.14652607517183378,0.4099340316065551,0.8272539497537441,0.4498177355108003,NaN,0.9988725369468324,0.7757964825762715,0.8354668506529798,0.8316104346994861,0.6102215925659922,0.3110752549887857,0.5233865290097854,0.23521603842737832,0.4229323390649507,0.7550064560923003,0.8705638272726445,0.3237493832593836,0.32821357539565127,0.4337755657936541,0.2879985902553263,0.6576447637097116,0.6053942446332549,0.277920332957021,0.25536311839329096,0.6455722571357494,0.724062462021008,0.4369485922182349,0.7493669068985672,0.3915723876438791,0.3030902153699027,0.2862017078473858,0.5578595164934085
0.4273254738449025,0.7968552923845563,0.7739941482026432,0.41350389202219967,0.7819126762057588,0.4159772896491301,0.244220209521121,0.4076797369736221,0.8511793589449442,0.5127678466168567,NaN,0.7781457891470861,1.0,0.8283151717370538,0.8123438914407973,0.6015894543846232,0.38491879618228575,0.5538495984132898,0.2829422451406885,0.46283747475872933,0.7525659309456841,0.7855112561952817,0.3658123756288203,0.38658717092438805,0.44030177690194505,0.3686185251130563,0.7415816994506192,0.6477500584125374,0.29480155159450844,0.20431555958568254,0.638660098964505,0.6390359986462766,0.46253335348709784,0.8624296950655184,0.4032946030709194,0.3090997082879914,0.33349777708602624,0.6039154593312694,0.42798764121751753,0.7962591743632391,0.7741079245395781,0.411586361218095,0.7818701930284991,0.4153713268900545,0.24435401365596546,0.405668778054092,0.8502623722738375,0.5125265594787356,NaN,0.7774006331840677,0.9963533000100684,0.8276276299083452,0.8111779933514056,0.5999820954262818,0.3836540681183645,0.5540891592732757,0.2831943272622317,0.46268389288871953,0.7535500850865323,0.782118718081476,0.3647508712283891,0.38560268716903423,0.4392767454594553,0.3670519295922865,0.7408063642869156,0.6426321080552982,0.2987981314273543,0.20382898155198417,0.6365795441649705,0.6358934295310273,0.4602524131638058,0.8633421520616561,0.40338348771522714,0.30864277014967073,0.33266500005915395,0.6036575144158005
0.4518597747043549,0.8053390537497885,0.8273784735228937,0.44594108472056093,0.8320146593863632,0.3851023601353105,0.2055081328968555,0.40019308860180186,0.911507354859335,0.5162715575482959,NaN,0.8359311278639644,0.8283151717370538,1.0,0.8473921501497047,0.6424251250205466,0.36591992267941736,0.5579063678100714,0.2484526841250377,0.4405772130890655,0.7968120892950404,0.8571740149664581,0.3542238004296993,0.38400163809911086,0.4460160422954584,0.34919702693372123,0.8142048382824468,0.5749012413990112,0.2944353639756602,0.22840078651212845,0.6410511069713638,0.6376169739624427,0.45053503995823274,0.8429093981379077,0.404199779767371,0.33390638043494936,0.3231307049618682,0.6123162980893241,0.45199188157564074,0.8044468822186638,0.8278322699090277,0.4445667959537685,0.8316989054131746,0.38402137394318414,0.2055610020228932,0.3916770053627365,0.9112885520824708,0.5161125339408354,NaN,0.8353032714684551,0.8273214585221151,0.9995316806365877,0.84599665278882,0.6421513200455226,0.3649019814721058,0.5571173256034763,0.2494616135889788,0.44017812521803745,0.7971418206263877,0.854037448273813,0.3526028745530668,0.3834060950984461,0.44492960773194273,0.34651806383484685,0.8138611628118659,0.5708911170431916,0.2989730963658623,0.22812005372983007,0.6388607672529905,0.6375619762639441,0.44845885503251026,0.8417489987578212,0.4039987691224012,0.3333351679162702,0.3220237670304874,0.6112547969429608
0.4930152665704911,0.7778621474672237,0.8101417773533895,0.4580520206873335,0.8015398291780214,0.41071867068574897,0.19909263128277924,0.45740935484450823,0.8396746796902931,0.5086680639173746,NaN,0.8323261864018324,0.8123438914407973,0.8473921501497047,1.0,0.6271092702934352,0.3779872060801792,0.5447948675421546,0.26575533595451856,0.46566380871334534,0.770465671603437,0.8118529193247244,0.3777500920537447,0.39179549266870467,0.4737002523115614,0.34705525198476067,0.6992520925699042,0.6653354247020175,0.32905556991550367,0.2432616214044025,0.6583897927207464,0.7056335702976384,0.49454235945461117,0.7810437652901931,0.4056741507294607,0.3231319539729887,0.33459751480590777,0.6310513694735005,0.4938724653275471,0.7768674702555931,0.8103769169930926,0.45643344859638224,0.8017620854177199,0.41097754816635257,0.1991519999819032,0.45163617907946507,0.8386479868152366,0.5083960687502769,NaN,0.83106109957513,0.8118161460791451,0.8468104161074009,0.9988219555919979,0.6264464218687903,0.37795224405994127,0.5422874016995457,0.26653738241967573,0.4654109326032859,0.7706143808479187,0.807321794414336,0.3759770538165318,0.3887052081834811,0.47325598994663387,0.34498876314759463,0.6990607437909508,0.6631363797410015,0.3318810336066381,0.24250543942308297,0.6571896585458044,0.704050765099691,0.4914474304868649,0.7800430489716668,0.40483223069785385,0.3226498925307251,0.3340999472168343,0.6322275634681347
0.4481340563092367,0.65126376697446,0.6360905093554617,0.4104767092155058,0.6005755362654351,0.3705454228466239,0.19659593669302025,0.34882235132722,0.6318677305079957,0.3700750437164295,NaN,0.6102637817482234,0.6015894543846232,0.6424251250205466,0.6271092702934352,1.0,0.29346559346431556,0.5027262397636464,0.28276074567688003,0.44848138395145315,0.5788799413799676,0.6175400043233634,0.3682491457421753,0.37550063974639253,0.36954966298539754,0.3926767868892329,0.5314019081935133,0.5037075938892142,0.269076244089869,0.22750704649801648,0.5763658807617043,0.5005540433230425,0.43214125251088925,0.5827547907445678,0.415112179565184,0.30652938168581706,0.3386825341308202,0.4955452584996402,0.45026680761745375,0.6479479751062123,0.6371268537321848,0.4113874446306559,0.5994691301224291,0.36824286173646387,0.19689233001787557,0.3417766553952608,0.6317295534955185,0.3694412460211239,NaN,0.6088086065181258,0.6030273765067928,0.6418049594936088,0.6274651887683381,0.9985842496624915,0.2930665534624927,0.5008279937646389,0.2835483582144287,0.4480260282106973,0.5803752054503184,0.6101388880156055,0.3671263665715985,0.37505753331660074,0.36901293425584897,0.39071163629871614,0.5318301296702245,0.5024617455292023,0.2724692770968781,0.22669597805528702,0.5746262374368257,0.5011434000260815,0.42859836985104494,0.5817752520095323,0.4151923277765123,0.3058523589368483,0.33726892422398386,0.4963079801556429
0.4327852526509756,0.3763890312648553,0.337463227053858,0.24141804144225368,0.31714990379046865,0.28402153448488293,0.5381237446558065,0.23707191160877156,0.34606714118218207,0.19916012488776066,NaN,0.31322122111203354,0.38491879618228575,0.36591992267941736,0.3779872060801792,0.29346559346431556,1.0,0.2887004427325844,0.31223773245110836,0.372857333418583,0.3085766275815467,0.28552180854732706,0.38274013179324773,0.5319177798956135,0.2543277758594179,0.440889922519291,0.3571396969802702,0.34671670679409555,0.2823506285709176,0.33220738560986424,0.28193160848699983,0.31874888186246775,0.5724524881534707,0.3291227220937223,0.4394322011706051,0.16177022303976774,0.49691774861951105,0.4567347359767405,0.43219278226243996,0.37507119393747,0.33630198596820676,0.23986373603039807,0.3175648599718366,0.28743945273068655,0.5384690054787264,0.22750030647181751,0.34569151148295413,0.19862984050211774,NaN,0.3139528549848809,0.38582313911387056,0.3657613965107027,0.3747716450424301,0.2918550438873917,0.9978687301859139,0.28808495390915767,0.31330931302892917,0.3727936718976097,0.306411923845246,0.2844814305784665,0.38180953980070226,0.5312195739378172,0.25395717004068874,0.4405865311874806,0.3566457335329659,0.34588124361902733,0.28251629835876246,0.3334258893271709,0.2806787288684332,0.3181121755091201,0.5724750469827001,0.3277405348214909,0.4399277741165004,0.16175675642522858,0.49628915439029886,0.45691625514913453
0.35508586589419444,0.6311689929648449,0.5421467224642533,0.3379371000169674,0.4825697802277145,0.321878883131916,0.1528162248710169,0.3018777717999262,0.5778489492823019,0.30871436874213487,NaN,0.5244150387662468,0.5538495984132898,0.5579063678100714,0.5447948675421546,0.5027262397636464,0.2887004427325844,1.0,0.28558194314484114,0.41644933231145,0.5103663860858315,0.5631569070142132,0.2655321472511652,0.34997398301899235,0.29984118139045157,0.291849466920827,0.46469834623090356,0.41622690845814037,0.18314073632357625,0.25213630840220297,0.5716128511409516,0.44346137992657386,0.3576710138601282,0.49290068874441045,0.3370467182429876,0.2753217652641015,0.2775351145064832,0.4336692886932848,0.3585579673374091,0.6281868230768097,0.5414883328188973,0.33670902983661294,0.48252144928957263,0.32107548582648676,0.1528187148436401,0.2929945056686973,0.5781935548132482,0.3095405710285091,NaN,0.5214131533424365,0.5546856605731273,0.5569172237958138,0.5445825005270205,0.5033536753732902,0.2881013114665594,0.9957465095015605,0.2874402383439266,0.4159092803128874,0.5128630478523557,0.5597024293577185,0.2683702713398671,0.3488848181876739,0.2979444114648353,0.2912021757580279,0.4640830820560386,0.41469469669011,0.18858997638512215,0.251859575314915,0.5717698139834994,0.442474553378271,0.3532514879142336,0.4924725356062796,0.3361772192561325,0.2746694084459014,0.27744598449840235,0.43325039274940036
0.3405623436134061,0.29411563702044297,0.27303754806792346,0.23870926499820394,0.23469971158493902,0.2922090092453054,0.1529992958713656,0.2827051773206199,0.2496064767762158,0.191534005645361,NaN,0.23489068435670057,0.2829422451406885,0.2484526841250377,0.26575533595451856,0.28276074567688003,0.31223773245110836,0.28558194314484114,1.0,0.3818651833662568,0.2423148531873659,0.23208082220258036,0.2508363488470992,0.4008675452003969,0.2285762102565085,0.43248635570199484,0.21532087611571193,0.27964884298741205,0.2808725166693894,0.40502632866985805,0.2342722370695352,0.20923940783523054,0.42691244590513383,0.255580087731654,0.4040969570160654,0.1481073489422829,0.3943353409222859,0.3207543244241815,0.3406627958668937,0.2974580683651027,0.2730979922711139,0.2393679873567563,0.23546277632012025,0.2942747348539703,0.15282940461917813,0.26865471737738533,0.24990142269049775,0.1897466523078048,NaN,0.23414150182705382,0.2806962790378883,0.2486194737989848,0.263662053503866,0.2820932564733441,0.31079109546516853,0.2840379396787889,0.9991847025376672,0.3819265596123785,0.24234173014583557,0.23438184113048297,0.25407355360215766,0.4033103846579702,0.22650322007836357,0.4328561741646894,0.2153298102869354,0.2778725776815523,0.2796661442017934,0.40519748185535354,0.2316193629360949,0.2087644976259442,0.4234782133557244,0.25466361225962775,0.4038696100486318,0.14820500781338403,0.39431633694324425,0.3181595738935611
0.44000294875255586,0.45966685874756635,0.4443193494343853,0.314246734226378,0.42483249470881734,0.2921283006521739,0.2325284007247588,0.3019300191704904,0.44252718043196443,0.3173154829179016,NaN,0.42327018153154666,0.46283747475872933,0.4405772130890655,0.46566380871334534,0.44848138395145315,0.372857333418583,0.41644933231145,0.3818651833662568,1.0,0.4265701383126726,0.4035872734817051,0.327227020699905,0.46491696857882975,0.26960287034119196,0.4550567327612825,0.410674621885658,0.38276014981870116,0.3524865772748589,0.35254316239465744,0.420523085399116,0.3675148463518348,0.5263888433069915,0.4434486581862007,0.5190638286410365,0.2506608793854871,0.42220443193339013,0.44979212600617025,0.44157816916480347,0.4568065572875014,0.44669397268638056,0.315412246439905,0.42489717044926056,0.29722746591130783,0.23223362429838018,0.29247634091412644,0.442203499262448,0.3163100571905951,NaN,0.42203370685092434,0.46107668980852173,0.4394322744884821,0.46388608997785263,0.4466652916782047,0.3693017284478322,0.413013374507462,0.3813005406852968,0.9999440760158359,0.42785823320911104,0.40692744836428735,0.3272695003347258,0.4646679615169452,0.27021304501275817,0.4558669226652192,0.4103565093375812,0.38096108603545487,0.3531716551232539,0.3515792584307835,0.417954674981825,0.3646204377205368,0.523230721727836,0.4406067382816211,0.518310028280843,0.2507956687603839,0.4205929041415852,0.44965486333370847
